5495	0.000000	1.300020	2
33947	4.496442	0.131562	1
5385	5.050749	1.530408	2
45500	7.418554	0.675564	3
41762	9.290201	0.723219	3
36066	11.903264	0.445708	3
71089	10.684515	1.695172	1
9466	1.399503	0.608962	2
65706	7.787522	1.376844	1
55710	10.949824	0.127361	3
9145	5.777377	0.492074	2
15104	5.960501	1.243296	2
32570	9.750606	0.682320	3
67191	4.313739	0.642373	1
3643	6.510821	1.252574	2
7382	3.557736	1.221033	2
33785	12.508644	0.054094	3
27978	10.632818	0.924671	3
69251	10.289374	1.137067	1
57367	5.772913	1.649988	1
72195	10.650402	0.877902	1
17010	8.547698	1.579123	3
52976	5.084505	0.263886	1
51865	1.981141	1.309824	1
11796	0.951125	0.578422	2
33962	1.844652	0.564155	1
10857	11.365609	0.968593	3
7343	2.365782	0.243674	2
13809	5.908264	0.749054	2
29078	3.818629	0.683369	1
23663	12.071686	0.865217	3
49212	6.167150	0.300921	1
37133	9.573771	0.687876	3
44738	8.418755	0.238012	3
3263	0.885167	1.685689	2
78536	13.526496	1.387484	1
55423	2.540076	0.383491	1
3518	0.000000	1.035494	2
31340	2.182343	0.443702	1
38724	9.871288	0.480821	3
14909	0.000000	0.641130	2
8916	2.181641	0.486103	2
15112	6.729631	1.114719	2
11555	6.840651	0.979656	2
31778	11.164949	1.397027	3
39878	4.832180	0.860287	1
78161	13.701680	1.296184	1
37938	11.725923	1.559749	3
34842	8.039929	0.327940	3
14145	6.994482	0.892793	2
43342	3.198286	1.255322	1
41228	0.000000	0.556179	1
32374	6.890532	1.160520	3
57928	9.281408	1.402239	3
15490	0.821357	0.805577	2
33031	7.026389	0.382127	3
68570	9.328847	0.143574	1
45630	12.170808	1.327105	3
14986	0.687641	1.226899	2
6872	0.902221	1.056172	2
56055	8.039275	0.392098	3
69344	13.135559	0.928132	1
32309	8.924843	1.080590	3
82643	12.594071	0.357617	1
32647	14.776638	0.098256	3
3373	0.571866	0.367741	2
15583	5.915322	0.658222	3
